15000.0,12.0
30000.0,9.1
45000.0,9.3
60000.0,9.3
75000.0,8.7
90000.0,8.5
105000.0,8.6
120000.0,8.2
135000.0,8.0
150000.0,8.3
165000.0,11.2
180000.0,10.9
195000.0,10.9
210000.0,10.9
225000.0,10.8
240000.0,11.3
255000.0,10.9
270000.0,10.8
285000.0,10.9
300000.0,11.0
