25000.0,21.6
50000.0,15.3
75000.0,15.7
100000.0,16.0
125000.0,15.4
150000.0,15.3
175000.0,14.9
200000.0,14.2
225000.0,14.6
250000.0,14.0
275000.0,18.9
300000.0,19.0
325000.0,18.9
350000.0,18.9
375000.0,19.5
400000.0,19.0
425000.0,19.1
450000.0,18.8
475000.0,18.9
500000.0,18.8
