15000.0,9.2
30000.0,7.8
45000.0,7.6
60000.0,7.8
75000.0,7.5
90000.0,7.8
105000.0,8.0
120000.0,7.7
135000.0,7.8
150000.0,8.0
165000.0,10.8
180000.0,10.8
195000.0,10.8
210000.0,10.9
225000.0,10.8
240000.0,11.0
255000.0,10.8
270000.0,10.7
285000.0,10.8
300000.0,10.8
