100000.0,81.2
200000.0,58.6
300000.0,58.7
400000.0,58.5
500000.0,58.0
600000.0,62.7
700000.0,62.1
800000.0,62.3
900000.0,60.5
1000000.0,60.6
1100000.0,83.5
1200000.0,84.2
1300000.0,82.5
1400000.0,81.5
1500000.0,81.4
1600000.0,81.0
1700000.0,81.4
1800000.0,81.6
1900000.0,81.6
2000000.0,81.2
